item_id,order_id,product_id,category,quantity,unit_price,discount_pct,sale_price,line_total,cost_price,profit
ITEM0002951,ORD001174,PROD0061,Sports,2,1497.0,15,1272.0,2544.0,968.0,608.0
ITEM0002952,ORD001175,PROD0007,Electronics,2,22859.0,0,22859.0,45718.0,10721.0,24276.0
ITEM0002953,ORD001175,PROD0023,Clothing,2,4142.0,0,4142.0,8284.0,1963.0,4358.0
ITEM0002954,ORD001175,PROD0018,Clothing,2,1842.0,5,1750.0,3500.0,919.0,1662.0
ITEM0002955,ORD001176,PROD0080,Books,3,441.0,5,419.0,1257.0,261.0,474.0
ITEM0002956,ORD001176,PROD0087,Books,2,176.0,0,176.0,352.0,92.0,168.0
ITEM0002957,ORD001177,PROD0111,Toys,2,4509.0,0,4509.0,9018.0,2530.0,3958.0
ITEM0002958,ORD001177,PROD0026,Clothing,1,2866.0,10,2579.0,2579.0,1787.0,792.0
ITEM0002959,ORD001178,PROD0102,Beauty,1,4043.0,0,4043.0,4043.0,2741.0,1302.0
ITEM0002960,ORD001179,PROD0026,Clothing,1,2866.0,10,2579.0,2579.0,1787.0,792.0
ITEM0002961,ORD001180,PROD0086,Books,2,501.0,0,501.0,1002.0,329.0,344.0
ITEM0002962,ORD001180,PROD0034,Grocery,3,759.0,5,721.0,2163.0,398.0,969.0
ITEM0002963,ORD001180,PROD0056,Home & Kitchen,2,2751.0,5,2613.0,5226.0,1324.0,2578.0
ITEM0002964,ORD001180,PROD0005,Electronics,1,1162.0,5,1104.0,1104.0,617.0,487.0
ITEM0002965,ORD001181,PROD0088,Books,2,516.0,10,464.0,928.0,342.0,244.0
ITEM0002966,ORD001181,PROD0016,Clothing,2,1314.0,0,1314.0,2628.0,778.0,1072.0
ITEM0002967,ORD001182,PROD0007,Electronics,1,22859.0,0,22859.0,22859.0,10721.0,12138.0
ITEM0002968,ORD001182,PROD0084,Books,3,727.0,0,727.0,2181.0,411.0,948.0
ITEM0002969,ORD001182,PROD0048,Home & Kitchen,1,4065.0,0,4065.0,4065.0,2624.0,1441.0
ITEM0002970,ORD001182,PROD0034,Grocery,1,759.0,0,759.0,759.0,398.0,361.0
ITEM0002971,ORD001183,PROD0067,Sports,1,2927.0,0,2927.0,2927.0,1525.0,1402.0
ITEM0002972,ORD001184,PROD0089,Beauty,2,4151.0,10,3736.0,7472.0,2122.0,3228.0
ITEM0002973,ORD001184,PROD0029,Clothing,2,1043.0,0,1043.0,2086.0,705.0,676.0
ITEM0002974,ORD001184,PROD0056,Home & Kitchen,2,2751.0,0,2751.0,5502.0,1324.0,2854.0
ITEM0002975,ORD001185,PROD0064,Sports,3,227.0,0,227.0,681.0,115.0,336.0
ITEM0002976,ORD001186,PROD0068,Sports,1,1930.0,5,1834.0,1834.0,1232.0,602.0
ITEM0002977,ORD001186,PROD0083,Books,2,843.0,0,843.0,1686.0,393.0,900.0
ITEM0002978,ORD001186,PROD0045,Home & Kitchen,3,4492.0,0,4492.0,13476.0,2848.0,4932.0
ITEM0002979,ORD001187,PROD0075,Books,1,720.0,0,720.0,720.0,471.0,249.0
ITEM0002980,ORD001187,PROD0041,Grocery,1,379.0,0,379.0,379.0,239.0,140.0
ITEM0002981,ORD001188,PROD0021,Clothing,2,2399.0,10,2159.0,4318.0,1663.0,992.0
ITEM0002982,ORD001188,PROD0009,Electronics,3,17154.0,0,17154.0,51462.0,11328.0,17478.0
ITEM0002983,ORD001189,PROD0074,Books,2,524.0,10,472.0,944.0,268.0,408.0
ITEM0002984,ORD001190,PROD0013,Electronics,1,40606.0,10,36545.0,36545.0,27844.0,8701.0
ITEM0002985,ORD001190,PROD0028,Clothing,1,1356.0,0,1356.0,1356.0,709.0,647.0
ITEM0002986,ORD001191,PROD0006,Electronics,2,9786.0,5,9297.0,18594.0,4437.0,9720.0
ITEM0002987,ORD001192,PROD0047,Home & Kitchen,1,4206.0,0,4206.0,4206.0,2268.0,1938.0
ITEM0002988,ORD001192,PROD0046,Home & Kitchen,2,1798.0,0,1798.0,3596.0,1017.0,1562.0
ITEM0002989,ORD001192,PROD0050,Home & Kitchen,1,2046.0,0,2046.0,2046.0,1304.0,742.0
ITEM0002990,ORD001193,PROD0065,Sports,3,1791.0,0,1791.0,5373.0,854.0,2811.0
ITEM0002991,ORD001193,PROD0002,Electronics,1,37380.0,0,37380.0,37380.0,19001.0,18379.0
ITEM0002992,ORD001194,PROD0113,Toys,1,2728.0,0,2728.0,2728.0,1896.0,832.0
ITEM0002993,ORD001195,PROD0030,Clothing,2,4460.0,10,4014.0,8028.0,2408.0,3212.0
ITEM0002994,ORD001195,PROD0102,Beauty,1,4043.0,0,4043.0,4043.0,2741.0,1302.0
ITEM0002995,ORD001195,PROD0054,Home & Kitchen,2,4959.0,0,4959.0,9918.0,3430.0,3058.0
ITEM0002996,ORD001196,PROD0080,Books,2,441.0,0,441.0,882.0,261.0,360.0
ITEM0002997,ORD001196,PROD0101,Beauty,3,897.0,10,807.0,2421.0,462.0,1035.0
ITEM0002998,ORD001196,PROD0033,Grocery,1,306.0,20,245.0,245.0,182.0,63.0
ITEM0002999,ORD001196,PROD0043,Home & Kitchen,1,4723.0,10,4251.0,4251.0,2417.0,1834.0
ITEM0003000,ORD001197,PROD0049,Home & Kitchen,2,2450.0,5,2328.0,4656.0,1652.0,1352.0
ITEM0003001,ORD001197,PROD0042,Grocery,2,634.0,10,571.0,1142.0,288.0,566.0
ITEM0003002,ORD001197,PROD0008,Electronics,1,40577.0,10,36519.0,36519.0,25235.0,11284.0
ITEM0003003,ORD001197,PROD0072,Sports,2,2691.0,0,2691.0,5382.0,1673.0,2036.0
ITEM0003004,ORD001198,PROD0013,Electronics,1,40606.0,10,36545.0,36545.0,27844.0,8701.0
ITEM0003005,ORD001198,PROD0077,Books,2,217.0,0,217.0,434.0,126.0,182.0
ITEM0003006,ORD001198,PROD0038,Grocery,1,583.0,0,583.0,583.0,405.0,178.0
ITEM0003007,ORD001198,PROD0063,Sports,1,2169.0,0,2169.0,2169.0,1157.0,1012.0
ITEM0003008,ORD001199,PROD0085,Books,2,714.0,0,714.0,1428.0,374.0,680.0
ITEM0003009,ORD001199,PROD0025,Clothing,1,887.0,5,843.0,843.0,531.0,312.0
ITEM0003010,ORD001200,PROD0056,Home & Kitchen,3,2751.0,20,2201.0,6603.0,1324.0,2631.0
ITEM0003011,ORD001201,PROD0065,Sports,2,1791.0,0,1791.0,3582.0,854.0,1874.0
ITEM0003012,ORD001202,PROD0002,Electronics,1,37380.0,0,37380.0,37380.0,19001.0,18379.0
ITEM0003013,ORD001202,PROD0030,Clothing,2,4460.0,5,4237.0,8474.0,2408.0,3658.0
ITEM0003014,ORD001202,PROD0036,Grocery,1,600.0,0,600.0,600.0,391.0,209.0
ITEM0003015,ORD001203,PROD0106,Toys,3,1308.0,0,1308.0,3924.0,642.0,1998.0
ITEM0003016,ORD001203,PROD0088,Books,2,516.0,0,516.0,1032.0,342.0,348.0
ITEM0003017,ORD001203,PROD0105,Toys,3,1047.0,0,1047.0,3141.0,601.0,1338.0
ITEM0003018,ORD001203,PROD0081,Books,2,566.0,0,566.0,1132.0,383.0,366.0
ITEM0003019,ORD001204,PROD0078,Books,2,707.0,10,636.0,1272.0,480.0,312.0
ITEM0003020,ORD001205,PROD0057,Sports,2,2278.0,0,2278.0,4556.0,1431.0,1694.0
ITEM0003021,ORD001205,PROD0034,Grocery,3,759.0,0,759.0,2277.0,398.0,1083.0
ITEM0003022,ORD001205,PROD0111,Toys,3,4509.0,0,4509.0,13527.0,2530.0,5937.0
ITEM0003023,ORD001205,PROD0099,Beauty,3,2586.0,0,2586.0,7758.0,1258.0,3984.0
ITEM0003024,ORD001206,PROD0105,Toys,3,1047.0,0,1047.0,3141.0,601.0,1338.0
ITEM0003025,ORD001206,PROD0074,Books,2,524.0,5,498.0,996.0,268.0,460.0
ITEM0003026,ORD001206,PROD0017,Clothing,2,1679.0,0,1679.0,3358.0,1141.0,1076.0
ITEM0003027,ORD001207,PROD0053,Home & Kitchen,2,2777.0,10,2499.0,4998.0,1327.0,2344.0
ITEM0003028,ORD001207,PROD0036,Grocery,1,600.0,0,600.0,600.0,391.0,209.0
ITEM0003029,ORD001207,PROD0041,Grocery,3,379.0,0,379.0,1137.0,239.0,420.0
ITEM0003030,ORD001208,PROD0074,Books,1,524.0,0,524.0,524.0,268.0,256.0
ITEM0003031,ORD001208,PROD0081,Books,2,566.0,15,481.0,962.0,383.0,196.0
ITEM0003032,ORD001208,PROD0046,Home & Kitchen,3,1798.0,5,1708.0,5124.0,1017.0,2073.0
ITEM0003033,ORD001208,PROD0097,Beauty,1,998.0,0,998.0,998.0,640.0,358.0
ITEM0003034,ORD001209,PROD0054,Home & Kitchen,1,4959.0,0,4959.0,4959.0,3430.0,1529.0
ITEM0003035,ORD001209,PROD0108,Toys,1,2458.0,0,2458.0,2458.0,1534.0,924.0
ITEM0003036,ORD001209,PROD0090,Beauty,2,1655.0,0,1655.0,3310.0,974.0,1362.0
ITEM0003037,ORD001209,PROD0068,Sports,2,1930.0,0,1930.0,3860.0,1232.0,1396.0
ITEM0003038,ORD001210,PROD0023,Clothing,1,4142.0,0,4142.0,4142.0,1963.0,2179.0
ITEM0003039,ORD001211,PROD0050,Home & Kitchen,2,2046.0,0,2046.0,4092.0,1304.0,1484.0
ITEM0003040,ORD001212,PROD0047,Home & Kitchen,2,4206.0,0,4206.0,8412.0,2268.0,3876.0
ITEM0003041,ORD001212,PROD0006,Electronics,1,9786.0,0,9786.0,9786.0,4437.0,5349.0
ITEM0003042,ORD001212,PROD0093,Beauty,1,3779.0,5,3590.0,3590.0,2300.0,1290.0
ITEM0003043,ORD001212,PROD0036,Grocery,2,600.0,0,600.0,1200.0,391.0,418.0
ITEM0003044,ORD001213,PROD0021,Clothing,2,2399.0,0,2399.0,4798.0,1663.0,1472.0
ITEM0003045,ORD001213,PROD0112,Toys,1,4035.0,0,4035.0,4035.0,2103.0,1932.0
ITEM0003046,ORD001214,PROD0037,Grocery,3,678.0,0,678.0,2034.0,470.0,624.0
ITEM0003047,ORD001214,PROD0013,Electronics,1,40606.0,0,40606.0,40606.0,27844.0,12762.0
ITEM0003048,ORD001215,PROD0014,Electronics,1,16150.0,0,16150.0,16150.0,7616.0,8534.0
ITEM0003049,ORD001215,PROD0101,Beauty,2,897.0,10,807.0,1614.0,462.0,690.0
ITEM0003050,ORD001215,PROD0067,Sports,2,2927.0,0,2927.0,5854.0,1525.0,2804.0
ITEM0003051,ORD001216,PROD0042,Grocery,1,634.0,0,634.0,634.0,288.0,346.0
ITEM0003052,ORD001216,PROD0020,Clothing,1,4949.0,0,4949.0,4949.0,2497.0,2452.0
ITEM0003053,ORD001216,PROD0064,Sports,1,227.0,10,204.0,204.0,115.0,89.0
ITEM0003054,ORD001216,PROD0048,Home & Kitchen,2,4065.0,0,4065.0,8130.0,2624.0,2882.0
ITEM0003055,ORD001217,PROD0080,Books,2,441.0,0,441.0,882.0,261.0,360.0
ITEM0003056,ORD001218,PROD0059,Sports,3,438.0,0,438.0,1314.0,287.0,453.0
ITEM0003057,ORD001218,PROD0057,Sports,3,2278.0,0,2278.0,6834.0,1431.0,2541.0
ITEM0003058,ORD001218,PROD0093,Beauty,3,3779.0,10,3401.0,10203.0,2300.0,3303.0
ITEM0003059,ORD001219,PROD0084,Books,3,727.0,20,582.0,1746.0,411.0,513.0
ITEM0003060,ORD001219,PROD0029,Clothing,3,1043.0,5,991.0,2973.0,705.0,858.0
ITEM0003061,ORD001220,PROD0069,Sports,2,2455.0,15,2087.0,4174.0,1471.0,1232.0
ITEM0003062,ORD001221,PROD0012,Electronics,2,28199.0,10,25379.0,50758.0,15170.0,20418.0
ITEM0003063,ORD001221,PROD0090,Beauty,2,1655.0,0,1655.0,3310.0,974.0,1362.0
ITEM0003064,ORD001222,PROD0001,Electronics,3,42569.0,0,42569.0,127707.0,28776.0,41379.0
ITEM0003065,ORD001222,PROD0083,Books,3,843.0,5,801.0,2403.0,393.0,1224.0
ITEM0003066,ORD001223,PROD0070,Sports,3,2229.0,5,2118.0,6354.0,1313.0,2415.0
ITEM0003067,ORD001224,PROD0049,Home & Kitchen,3,2450.0,0,2450.0,7350.0,1652.0,2394.0
ITEM0003068,ORD001224,PROD0112,Toys,2,4035.0,0,4035.0,8070.0,2103.0,3864.0
ITEM0003069,ORD001225,PROD0087,Books,1,176.0,0,176.0,176.0,92.0,84.0
ITEM0003070,ORD001226,PROD0046,Home & Kitchen,2,1798.0,0,1798.0,3596.0,1017.0,1562.0
ITEM0003071,ORD001226,PROD0112,Toys,3,4035.0,5,3833.0,11499.0,2103.0,5190.0
ITEM0003072,ORD001227,PROD0027,Clothing,2,1673.0,0,1673.0,3346.0,914.0,1518.0
ITEM0003073,ORD001228,PROD0052,Home & Kitchen,1,2753.0,0,2753.0,2753.0,1656.0,1097.0
ITEM0003074,ORD001228,PROD0074,Books,2,524.0,10,472.0,944.0,268.0,408.0
ITEM0003075,ORD001228,PROD0070,Sports,1,2229.0,15,1895.0,1895.0,1313.0,582.0
ITEM0003076,ORD001229,PROD0060,Sports,3,3531.0,5,3354.0,10062.0,2392.0,2886.0
ITEM0003077,ORD001229,PROD0003,Electronics,3,2208.0,5,2098.0,6294.0,1243.0,2565.0
ITEM0003078,ORD001229,PROD0096,Beauty,3,4597.0,15,3907.0,11721.0,2215.0,5076.0
ITEM0003079,ORD001229,PROD0089,Beauty,1,4151.0,5,3943.0,3943.0,2122.0,1821.0
ITEM0003080,ORD001230,PROD0101,Beauty,2,897.0,0,897.0,1794.0,462.0,870.0
ITEM0003081,ORD001230,PROD0105,Toys,1,1047.0,0,1047.0,1047.0,601.0,446.0
ITEM0003082,ORD001230,PROD0017,Clothing,1,1679.0,0,1679.0,1679.0,1141.0,538.0
ITEM0003083,ORD001230,PROD0081,Books,2,566.0,0,566.0,1132.0,383.0,366.0
ITEM0003084,ORD001231,PROD0083,Books,3,843.0,5,801.0,2403.0,393.0,1224.0
ITEM0003085,ORD001231,PROD0054,Home & Kitchen,3,4959.0,0,4959.0,14877.0,3430.0,4587.0
ITEM0003086,ORD001231,PROD0080,Books,1,441.0,0,441.0,441.0,261.0,180.0
ITEM0003087,ORD001231,PROD0100,Beauty,3,3820.0,0,3820.0,11460.0,2427.0,4179.0
ITEM0003088,ORD001232,PROD0049,Home & Kitchen,1,2450.0,0,2450.0,2450.0,1652.0,798.0
ITEM0003089,ORD001233,PROD0047,Home & Kitchen,1,4206.0,0,4206.0,4206.0,2268.0,1938.0
ITEM0003090,ORD001233,PROD0062,Sports,1,4391.0,10,3952.0,3952.0,2366.0,1586.0
ITEM0003091,ORD001233,PROD0024,Clothing,2,4656.0,0,4656.0,9312.0,3067.0,3178.0
ITEM0003092,ORD001233,PROD0061,Sports,2,1497.0,0,1497.0,2994.0,968.0,1058.0
ITEM0003093,ORD001234,PROD0071,Sports,2,4507.0,0,4507.0,9014.0,2329.0,4356.0
ITEM0003094,ORD001234,PROD0112,Toys,3,4035.0,0,4035.0,12105.0,2103.0,5796.0
ITEM0003095,ORD001234,PROD0029,Clothing,2,1043.0,10,939.0,1878.0,705.0,468.0
ITEM0003096,ORD001234,PROD0089,Beauty,3,4151.0,0,4151.0,12453.0,2122.0,6087.0
ITEM0003097,ORD001235,PROD0089,Beauty,2,4151.0,10,3736.0,7472.0,2122.0,3228.0
ITEM0003098,ORD001235,PROD0075,Books,2,720.0,10,648.0,1296.0,471.0,354.0
ITEM0003099,ORD001235,PROD0006,Electronics,1,9786.0,10,8807.0,8807.0,4437.0,4370.0
ITEM0003100,ORD001236,PROD0081,Books,1,566.0,0,566.0,566.0,383.0,183.0
ITEM0003101,ORD001236,PROD0029,Clothing,2,1043.0,0,1043.0,2086.0,705.0,676.0
ITEM0003102,ORD001237,PROD0078,Books,3,707.0,0,707.0,2121.0,480.0,681.0
ITEM0003103,ORD001237,PROD0044,Home & Kitchen,3,1603.0,15,1363.0,4089.0,1055.0,924.0
ITEM0003104,ORD001238,PROD0009,Electronics,1,17154.0,5,16296.0,16296.0,11328.0,4968.0
ITEM0003105,ORD001239,PROD0107,Toys,2,2027.0,0,2027.0,4054.0,945.0,2164.0
ITEM0003106,ORD001239,PROD0060,Sports,1,3531.0,10,3178.0,3178.0,2392.0,786.0
ITEM0003107,ORD001239,PROD0083,Books,2,843.0,0,843.0,1686.0,393.0,900.0
ITEM0003108,ORD001239,PROD0100,Beauty,1,3820.0,5,3629.0,3629.0,2427.0,1202.0
ITEM0003109,ORD001240,PROD0068,Sports,2,1930.0,0,1930.0,3860.0,1232.0,1396.0
ITEM0003110,ORD001241,PROD0005,Electronics,3,1162.0,0,1162.0,3486.0,617.0,1635.0
ITEM0003111,ORD001241,PROD0060,Sports,2,3531.0,0,3531.0,7062.0,2392.0,2278.0
ITEM0003112,ORD001241,PROD0110,Toys,1,4452.0,0,4452.0,4452.0,2709.0,1743.0
ITEM0003113,ORD001242,PROD0007,Electronics,1,22859.0,0,22859.0,22859.0,10721.0,12138.0
ITEM0003114,ORD001243,PROD0075,Books,2,720.0,10,648.0,1296.0,471.0,354.0
ITEM0003115,ORD001243,PROD0013,Electronics,1,40606.0,0,40606.0,40606.0,27844.0,12762.0
ITEM0003116,ORD001243,PROD0056,Home & Kitchen,2,2751.0,0,2751.0,5502.0,1324.0,2854.0
ITEM0003117,ORD001243,PROD0007,Electronics,1,22859.0,5,21716.0,21716.0,10721.0,10995.0
ITEM0003118,ORD001244,PROD0006,Electronics,1,9786.0,0,9786.0,9786.0,4437.0,5349.0
ITEM0003119,ORD001245,PROD0023,Clothing,1,4142.0,5,3935.0,3935.0,1963.0,1972.0
ITEM0003120,ORD001245,PROD0081,Books,2,566.0,0,566.0,1132.0,383.0,366.0
ITEM0003121,ORD001245,PROD0097,Beauty,1,998.0,0,998.0,998.0,640.0,358.0
ITEM0003122,ORD001246,PROD0049,Home & Kitchen,1,2450.0,0,2450.0,2450.0,1652.0,798.0
ITEM0003123,ORD001246,PROD0101,Beauty,1,897.0,10,807.0,807.0,462.0,345.0
ITEM0003124,ORD001246,PROD0111,Toys,1,4509.0,0,4509.0,4509.0,2530.0,1979.0
ITEM0003125,ORD001246,PROD0097,Beauty,1,998.0,0,998.0,998.0,640.0,358.0
ITEM0003126,ORD001247,PROD0094,Beauty,1,2053.0,0,2053.0,2053.0,1322.0,731.0
ITEM0003127,ORD001247,PROD0109,Toys,1,3327.0,20,2662.0,2662.0,2308.0,354.0
ITEM0003128,ORD001247,PROD0089,Beauty,2,4151.0,0,4151.0,8302.0,2122.0,4058.0
ITEM0003129,ORD001248,PROD0103,Beauty,3,4376.0,0,4376.0,13128.0,2518.0,5574.0
ITEM0003130,ORD001248,PROD0069,Sports,2,2455.0,0,2455.0,4910.0,1471.0,1968.0
ITEM0003131,ORD001249,PROD0100,Beauty,3,3820.0,10,3438.0,10314.0,2427.0,3033.0
ITEM0003132,ORD001250,PROD0065,Sports,2,1791.0,0,1791.0,3582.0,854.0,1874.0
ITEM0003133,ORD001250,PROD0076,Books,3,623.0,0,623.0,1869.0,423.0,600.0
ITEM0003134,ORD001251,PROD0083,Books,1,843.0,0,843.0,843.0,393.0,450.0
ITEM0003135,ORD001251,PROD0101,Beauty,3,897.0,0,897.0,2691.0,462.0,1305.0
ITEM0003136,ORD001251,PROD0113,Toys,3,2728.0,5,2592.0,7776.0,1896.0,2088.0
ITEM0003137,ORD001252,PROD0019,Clothing,1,407.0,15,346.0,346.0,218.0,128.0
ITEM0003138,ORD001252,PROD0059,Sports,2,438.0,5,416.0,832.0,287.0,258.0
ITEM0003139,ORD001252,PROD0092,Beauty,1,4421.0,0,4421.0,4421.0,2266.0,2155.0
ITEM0003140,ORD001252,PROD0003,Electronics,3,2208.0,15,1877.0,5631.0,1243.0,1902.0
ITEM0003141,ORD001253,PROD0092,Beauty,2,4421.0,0,4421.0,8842.0,2266.0,4310.0
ITEM0003142,ORD001253,PROD0058,Sports,1,4171.0,15,3545.0,3545.0,2438.0,1107.0
ITEM0003143,ORD001253,PROD0002,Electronics,2,37380.0,5,35511.0,71022.0,19001.0,33020.0
ITEM0003144,ORD001253,PROD0019,Clothing,1,407.0,0,407.0,407.0,218.0,189.0
ITEM0003145,ORD001254,PROD0022,Clothing,1,232.0,5,220.0,220.0,122.0,98.0
ITEM0003146,ORD001254,PROD0108,Toys,1,2458.0,0,2458.0,2458.0,1534.0,924.0
ITEM0003147,ORD001254,PROD0072,Sports,3,2691.0,0,2691.0,8073.0,1673.0,3054.0
ITEM0003148,ORD001254,PROD0044,Home & Kitchen,2,1603.0,0,1603.0,3206.0,1055.0,1096.0
ITEM0003149,ORD001255,PROD0107,Toys,3,2027.0,0,2027.0,6081.0,945.0,3246.0
ITEM0003150,ORD001256,PROD0003,Electronics,1,2208.0,0,2208.0,2208.0,1243.0,965.0
ITEM0003151,ORD001257,PROD0066,Sports,1,3875.0,0,3875.0,3875.0,2157.0,1718.0
ITEM0003152,ORD001258,PROD0011,Electronics,1,38247.0,0,38247.0,38247.0,26098.0,12149.0
ITEM0003153,ORD001259,PROD0014,Electronics,1,16150.0,10,14535.0,14535.0,7616.0,6919.0
ITEM0003154,ORD001259,PROD0102,Beauty,1,4043.0,5,3841.0,3841.0,2741.0,1100.0
ITEM0003155,ORD001259,PROD0010,Electronics,2,36021.0,5,34220.0,68440.0,19149.0,30142.0
ITEM0003156,ORD001260,PROD0108,Toys,3,2458.0,5,2335.0,7005.0,1534.0,2403.0
ITEM0003157,ORD001260,PROD0095,Beauty,2,4508.0,0,4508.0,9016.0,2569.0,3878.0
ITEM0003158,ORD001260,PROD0113,Toys,2,2728.0,0,2728.0,5456.0,1896.0,1664.0
ITEM0003159,ORD001260,PROD0038,Grocery,3,583.0,0,583.0,1749.0,405.0,534.0
ITEM0003160,ORD001261,PROD0036,Grocery,3,600.0,10,540.0,1620.0,391.0,447.0
ITEM0003161,ORD001261,PROD0100,Beauty,3,3820.0,0,3820.0,11460.0,2427.0,4179.0
ITEM0003162,ORD001262,PROD0035,Grocery,1,657.0,0,657.0,657.0,314.0,343.0
ITEM0003163,ORD001263,PROD0071,Sports,1,4507.0,0,4507.0,4507.0,2329.0,2178.0
ITEM0003164,ORD001263,PROD0030,Clothing,1,4460.0,5,4237.0,4237.0,2408.0,1829.0
ITEM0003165,ORD001263,PROD0113,Toys,3,2728.0,0,2728.0,8184.0,1896.0,2496.0
ITEM0003166,ORD001264,PROD0048,Home & Kitchen,1,4065.0,0,4065.0,4065.0,2624.0,1441.0
ITEM0003167,ORD001264,PROD0075,Books,1,720.0,0,720.0,720.0,471.0,249.0
ITEM0003168,ORD001264,PROD0077,Books,2,217.0,10,195.0,390.0,126.0,138.0
ITEM0003169,ORD001265,PROD0054,Home & Kitchen,2,4959.0,10,4463.0,8926.0,3430.0,2066.0
ITEM0003170,ORD001265,PROD0081,Books,2,566.0,0,566.0,1132.0,383.0,366.0
ITEM0003171,ORD001265,PROD0061,Sports,1,1497.0,10,1347.0,1347.0,968.0,379.0
ITEM0003172,ORD001266,PROD0030,Clothing,2,4460.0,5,4237.0,8474.0,2408.0,3658.0
ITEM0003173,ORD001266,PROD0095,Beauty,2,4508.0,0,4508.0,9016.0,2569.0,3878.0
ITEM0003174,ORD001266,PROD0112,Toys,2,4035.0,0,4035.0,8070.0,2103.0,3864.0
ITEM0003175,ORD001267,PROD0099,Beauty,2,2586.0,0,2586.0,5172.0,1258.0,2656.0
ITEM0003176,ORD001267,PROD0057,Sports,2,2278.0,0,2278.0,4556.0,1431.0,1694.0
ITEM0003177,ORD001267,PROD0036,Grocery,3,600.0,0,600.0,1800.0,391.0,627.0
ITEM0003178,ORD001268,PROD0070,Sports,2,2229.0,0,2229.0,4458.0,1313.0,1832.0
ITEM0003179,ORD001268,PROD0093,Beauty,3,3779.0,0,3779.0,11337.0,2300.0,4437.0
ITEM0003180,ORD001268,PROD0018,Clothing,1,1842.0,0,1842.0,1842.0,919.0,923.0
ITEM0003181,ORD001268,PROD0056,Home & Kitchen,1,2751.0,0,2751.0,2751.0,1324.0,1427.0
ITEM0003182,ORD001269,PROD0080,Books,1,441.0,5,419.0,419.0,261.0,158.0
ITEM0003183,ORD001269,PROD0024,Clothing,2,4656.0,5,4423.0,8846.0,3067.0,2712.0
ITEM0003184,ORD001270,PROD0110,Toys,1,4452.0,0,4452.0,4452.0,2709.0,1743.0
ITEM0003185,ORD001270,PROD0015,Clothing,1,4365.0,10,3928.0,3928.0,2690.0,1238.0
ITEM0003186,ORD001270,PROD0040,Grocery,3,211.0,0,211.0,633.0,99.0,336.0
ITEM0003187,ORD001270,PROD0024,Clothing,1,4656.0,15,3958.0,3958.0,3067.0,891.0
ITEM0003188,ORD001271,PROD0075,Books,2,720.0,0,720.0,1440.0,471.0,498.0
ITEM0003189,ORD001272,PROD0075,Books,3,720.0,15,612.0,1836.0,471.0,423.0
ITEM0003190,ORD001272,PROD0073,Books,1,215.0,0,215.0,215.0,148.0,67.0
ITEM0003191,ORD001273,PROD0071,Sports,1,4507.0,0,4507.0,4507.0,2329.0,2178.0
ITEM0003192,ORD001273,PROD0096,Beauty,3,4597.0,10,4137.0,12411.0,2215.0,5766.0
ITEM0003193,ORD001273,PROD0074,Books,1,524.0,10,472.0,472.0,268.0,204.0
ITEM0003194,ORD001274,PROD0113,Toys,3,2728.0,5,2592.0,7776.0,1896.0,2088.0
ITEM0003195,ORD001274,PROD0065,Sports,1,1791.0,10,1612.0,1612.0,854.0,758.0
ITEM0003196,ORD001274,PROD0030,Clothing,1,4460.0,0,4460.0,4460.0,2408.0,2052.0
ITEM0003197,ORD001274,PROD0076,Books,2,623.0,5,592.0,1184.0,423.0,338.0
ITEM0003198,ORD001275,PROD0027,Clothing,2,1673.0,0,1673.0,3346.0,914.0,1518.0
ITEM0003199,ORD001276,PROD0016,Clothing,1,1314.0,0,1314.0,1314.0,778.0,536.0
ITEM0003200,ORD001277,PROD0076,Books,1,623.0,5,592.0,592.0,423.0,169.0
ITEM0003201,ORD001277,PROD0042,Grocery,1,634.0,0,634.0,634.0,288.0,346.0
ITEM0003202,ORD001277,PROD0003,Electronics,2,2208.0,15,1877.0,3754.0,1243.0,1268.0
ITEM0003203,ORD001277,PROD0103,Beauty,1,4376.0,10,3938.0,3938.0,2518.0,1420.0
ITEM0003204,ORD001278,PROD0031,Grocery,3,418.0,5,397.0,1191.0,217.0,540.0
ITEM0003205,ORD001278,PROD0059,Sports,3,438.0,0,438.0,1314.0,287.0,453.0
ITEM0003206,ORD001279,PROD0088,Books,1,516.0,0,516.0,516.0,342.0,174.0
ITEM0003207,ORD001279,PROD0069,Sports,2,2455.0,0,2455.0,4910.0,1471.0,1968.0
ITEM0003208,ORD001279,PROD0073,Books,3,215.0,0,215.0,645.0,148.0,201.0
ITEM0003209,ORD001280,PROD0027,Clothing,3,1673.0,0,1673.0,5019.0,914.0,2277.0
ITEM0003210,ORD001280,PROD0051,Home & Kitchen,3,3271.0,0,3271.0,9813.0,1743.0,4584.0
ITEM0003211,ORD001280,PROD0001,Electronics,2,42569.0,0,42569.0,85138.0,28776.0,27586.0
ITEM0003212,ORD001281,PROD0060,Sports,3,3531.0,5,3354.0,10062.0,2392.0,2886.0
ITEM0003213,ORD001281,PROD0008,Electronics,1,40577.0,0,40577.0,40577.0,25235.0,15342.0
ITEM0003214,ORD001281,PROD0002,Electronics,2,37380.0,10,33642.0,67284.0,19001.0,29282.0
ITEM0003215,ORD001282,PROD0094,Beauty,2,2053.0,10,1848.0,3696.0,1322.0,1052.0
ITEM0003216,ORD001283,PROD0080,Books,1,441.0,15,375.0,375.0,261.0,114.0
ITEM0003217,ORD001283,PROD0093,Beauty,2,3779.0,0,3779.0,7558.0,2300.0,2958.0
